video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
e2ctLbgi1Rk,"""Für diesen Preis bekomme ich ja ein Auto!"" - ""Ja, aber dann hast du immer noch kein Fahrrad!""",2021-11-28T08:30:09Z,UCR_qtX-sLmIlf7EIn-62h6A,9188,569,214,0,0
eLuYJzc3M7I,TESLA: Strategiewechsel bei Auslieferungen,2021-11-28T12:51:51Z,UCpPbcfwq0wOpWrC0gBs73tQ,14643,846,26,0,0
4V1C8hzloew,GoKart für die Straße | MINI Cooper SE | Review,2021-11-28T17:00:07Z,UCUj6Po50JJRDT3oyHAgO7Og,3362,64,5,0,0
sPGu0la7XDE,Wolfgang Bosbach träumt von Coldplay | Kurzstrecke mit Pierre M. Krause,2021-11-28T18:00:14Z,UCrskHS7NMZb_ntBJ3qevN-w,100312,2180,219,0,0
Q_5XqNHAsuU,"XBUS, Das neue Leichtkraftfahrzeug, Neuer Kult, Elektromobilität für alle.",2021-11-29T17:31:21Z,UCtjTTWEgZOqIQH4Zf8ltS2w,4756,59,13,0,0
LiVgEFZEwEY,"eMobility update: Tesla-Verzicht auf Batterie-Förderung, VW holt Apple-Experten, Mercedes EQS 350.",2021-11-29T11:00:30Z,UC_vO01sSD25a73DhoaxtZTw,7598,496,25,0,0
GZkE_1Zc9hk,Erfahrungen Elektroauto – was unser Publikum brennend interessiert | Teil 2 | Einstein | SRF Wissen,2021-11-29T16:30:02Z,UCO1uLCdX--uLXXDdJXJfpJA,22511,191,66,0,0
DUWiO_kjK8Q,EDL- Wagemann| Unternehmensfilm,2021-11-29T09:47:58Z,UCK6A7lyryGwLP12f9CAnMnA,171,10,1,0,0
XD6p80HJhgM,TESLA Giga Berlin: Bericht deutet bevorstehende Produktion und Genehmigung an,2021-11-29T15:59:25Z,UCpPbcfwq0wOpWrC0gBs73tQ,12145,756,38,0,0
kv3XXlq3LZk,JUCR kündigt Flatrate Tarif bei zu hohem Verbrauch - All-you-can-charge? | Electric Drive News,2021-11-29T10:53:26Z,UCxmohYAjhc2qD5pYIOwQ3bA,2524,158,73,0,0
sqg2hP3ew1o,Neutrinovoltaic: Die Lösung aller Energiesorgen? - tv.berlin Nahaufnahme,2021-11-30T19:46:41Z,UCwtBLZ8VGfchDTJ_cYZ5S1A,1637,57,19,0,0
P7nhYp6eBNk,"eMobility update: Tesla-Start in Grünheide, Nissan plant 15 E-Autos, BMW liefert, Nio-Werk in Polen",2021-11-30T11:00:09Z,UC_vO01sSD25a73DhoaxtZTw,9706,616,32,0,0
Lp8mU2g3pNI,Live B.E.N sabbelt Elektromobilität und packt Rekas Geschenk aus!,2021-11-30T13:43:20Z,UCu1ZXJ1NoD_a25ir0sJTtJQ,663,74,4,0,0
iX_gaqa4zH0,Tesla Model 3 Road Trip durch Ostdeutschland! (Dokumentation) | Morsch,2021-11-30T17:31:08Z,UCZn89OCFw1OSFBdGcXEFdWw,2248,46,50,0,0
kssuyruFndA,Blade-Akku bricht Langzeit-Rekord! 1.000.000km Reichweite!,2021-11-30T16:01:03Z,UCJUIsiPA0pSn2N4ZnTkGSRw,44037,1298,132,0,0
11hV4-YtW70,TESLA Kato Road: Massiver Produktionsanstieg bei 4680-Zellen gemeldet,2021-11-30T15:59:42Z,UCpPbcfwq0wOpWrC0gBs73tQ,13545,947,17,0,0
JDnL78B3pdE,"Kein Strom mehr da? SMARTGEBER Jonas weiß, was passiert, wenn wir alle elektrisch fahren!",2021-11-30T13:24:25Z,UCRFR365PjI3923-PTQV6SMQ,13671,43,9,0,0
SIEoTjhQ238,"Weihnachtsdeko 2021: Holzplatte mit Lichterring, Engel und Kugeln",2021-11-30T16:00:15Z,UCmyyEYFgVRdhF903_b-M3FQ,1843,111,12,0,0
qOtUC5DljmI,Die letzte Fahrt mit dem Kona!😰 Fazit Elektroauto Kona nach fast 3 Jahren und 38000km,2021-11-01T16:00:32Z,UCutIwx9xZ80MlO_xqE9n_fw,3301,164,32,0,0
qiO257wt0no,Toyota BZ4X die ersten technischen Daten Abmessungen Ladeleistung Reichweite Kritik | Electric Drive,2021-11-01T11:45:04Z,UCxmohYAjhc2qD5pYIOwQ3bA,16590,259,50,0,0
DWzmsazvIDY,So weit kommt man mit einem Elektroauto bei kälteren Temperaturen! | Schafft der KIA e-Niro 455km?,2021-11-01T15:00:11Z,UCLl58-a6yGI5V_jiYVWZm9g,6714,213,74,0,0
WgKXEnwPolw,"Mein Fazit vom grossen Ferien - Elektroauto - Roadtrip - Langstrecke, Laden, Verbrauch, Planung",2021-11-01T17:00:14Z,UC0cCZpU5Ioj1FOuIzj7cSsQ,2583,154,29,0,0
Sguy4kt-Btw,Walter Röhrl und seine prägendsten Träume,2021-11-01T11:00:29Z,UCtD9X05CG3CF-ktaeRdb02w,55191,,61,0,0
XaBrmv1-BNU,Tesla Model Y (2021) - Der Beste Tesla,2021-11-01T17:00:15Z,UCVrVBoMZr6paFB4iIl5rSiQ,9334,175,38,0,0
TJ5BiqP24HY,"Kia EV6 RWD (77,4 kWh) - Maßstab neu definiert?",2021-11-01T16:20:36Z,UCev8ERhEE652NjUgGlPEOlQ,20819,387,95,0,0
qKCoDdi-_ec,Tesla öffnet 10 SUPERCHARGER-Standorte in den Niederlanden - Komplexes Preismodell inklusive!,2021-11-01T16:06:57Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,5489,703,213,0,0
LH6J0_0SY7c,"Schafft er 6,3 Liter/100km? |Subaru Impreza e-Boxer | Motorvision Deutschland",2021-11-01T15:00:09Z,UCrPoTKfvNvJhG1Ngf6jHB1w,2045,38,13,0,0
KBVjKXcatTM,Elektroauto mit viel Reichweite für wenig Geld! | MG ZS EV Facelift 2022 | Elektro City-SUV,2021-11-02T15:00:06Z,UCBTJnSirNI8kwOn5ROB_BGA,5607,74,28,0,0
2BJ7exy9EkA,"Lidl kostenlos Elektroauto aufladen, so gehts! | Morsch",2021-11-02T17:05:03Z,UCZn89OCFw1OSFBdGcXEFdWw,954,33,13,0,0
M5YDkSeVylU,Hyundai Kona ELEKTRO 2021: Wie viel Strom gönnt sich der Koreaner bei VOLLSTROM auf der AUTOBAHN?,2021-11-02T16:53:09Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,5905,435,71,0,0
