,users,follower_count
7130,tobiw_apex,263
7131,cptahab999,1
7132,Kalsariknnit6,2
7133,THerrholz,1
7134,mark_gutmann,140
7135,froggerhh,204
7136,ScheererDaniel,483
7137,andreasheckt,219
7138,DokJeDo1,12
7139,stimmeonline,17338
7140,neuerauftrag,79
7141,bergfeuer007,287
7142,TRdel,199
7143,IchBin_RO,5799
7144,raumplanungtv,2791
7145,Krischdiemotten,15
7146,MarcelSinemus,420
7147,BWowbagger,92
7148,StromausfallHH,918
7149,SilvioSiefke,2229
7150,WDR2,50393
7151,AParaprath,1726
7152,darmstadt,7758
7153,LGHNews,57
7154,HopeNadeshda,1405
7155,bitcoinsuprstar,1473
7156,STOP5G_STOP5G,520
7157,MrMartinDO,18
7158,CG_0711,31
7159,davor_kolaric,664
7160,spiritlegal,2433
7161,allmaechdRainer,690
7162,SanderK54317391,914
7163,altmarkkreis,416
7164,DerSympathisant,89
7165,phmaeder,3802
7166,MarcelM3p,361
7167,Marcl_99,468
7168,althusmann,3718
7169,stadtfuerth,3164
7170,CCBabcock5,248
7171,milan_nitzschke,529
7172,Bodobr1,10
7173,BMBF_Bund,75749
7174,geradehand,71
7175,MrNice______,8
7176,RockwellStefhan,336
7177,niklasAuBLn,123
7178,blues_pablo,949
7179,rabu0049,81
7180,GrueneBadVilbel,515
7181,SchulzLuzia,7
7182,IrrsinnHilft,112
7183,willowatthepond,745
7184,Frank_vd_Valk,1859
7185,GustavsonElena,3226
7186,hwk_dortmund,2438
7187,DavidShakory,219
7188,AnniMe01,230
7189,ElectricUdo,42
7190,sven_tek,265
7191,ProgrammierTim,13
7192,SPD_Lehmann,317
7193,EngelGert,3196
7194,GleissnerMaren,82
7195,Unerwartet111,3877
7196,Kulle__,7
7197,nobiwan1nw,7
7198,sebkre2,17
7199,teresniak,289
7200,bizzenergy,4461
7201,TomB85073308,14
7202,mosaic700,31
7203,DerClue,1898
7204,SebJabbusch,4519
7205,KHausW,16
7206,BaciVE,62
7207,SvenBorchers,19
7208,2DotsandMe,152
7209,socialhubBT,953
7210,VZHB,2153
7211,JanBunnemann,103
7212,FHB_Energie,8
7213,Mobi_Wende,92
7214,der_bubba,0
7215,Felix_Ray_,660
7216,WirSindDerGraf,497
7217,VfBenito,634
7218,Mobilfunkcenter,137
7219,CHRowi,25
7220,supinoki,12
7221,LugInvest,252
7222,technischgesehn,89
7223,SvenKrumbeck,344
7224,PalGorgeous,24
7225,micha_sco,79
7226,bettercom,116
7227,46nadi,24
7228,AchimSpiegel,6565
7229,RexKramerDS,511
7230,PKro36,18
7231,willensfrei,332
7232,gernot_engel,304
7233,MarcAur79421444,660
7234,KarlHei64031538,414
7235,AS_ladiho,51
7236,DaniaNowak,2847
7237,Nekoelschekrat,3
7238,FritziM1,44
7239,energiewendebw,3517
7240,alicecroma,164
7241,DerGraslutscher,61287
7242,NidhoggMS3,2
7243,pluginexpo,11
7244,AloisRainer,436
7245,MarkusJungwirt2,7
7246,GregorHonsel,452
7247,DerSODL,83
7248,TARGOBANK,7446
7249,r34r47,329
7250,Molabo48V,747
7251,berf59,143
7252,outOfOffenbach,37
7253,NdKtweets,1683
7254,rudifussi,60141
7255,Dirk_,99
7256,Just_MuhNa,162
7257,KohlmannJens,82
7258,HeintsVitali,24
7259,verslaan,95
7260,pers0naluni0n,143
7261,avencyGmbH,38
7262,Katoflkopf,39
7263,bollliak,18
7264,BeneBecker,1644
7265,WarthPeter,131
7266,chrislex1985,10
7267,peterfritschi,8
7268,Motte123456,9
7269,WAGOKontakttech,2235
7270,Achim58564804,93
7271,eTaxiTH,4
7272,dh6kq,419
7273,hauptstadtadel,22
7274,DolorisUltras,1125
7275,DVFmobil,1338
7276,EWS_Schoenau,2826
7277,GrueneMaHe,636
7278,Daniel75773061,138
7279,henselelectric,878
7280,_Henryk,1168
7281,echseBerlin,279
7282,glpTG,802
7283,elo,877
7284,Schiffster,752
7285,stefanziller,2806
7286,enPOWERpodcast,423
7287,JuliusWesche,1769
7288,IGreupner,189
7289,DarkbaseTTV,1111
7290,DeMobileto,10
7291,dgrFocused,42
7292,BAUIDEEmagazin,1684
7293,PffKiel,267
7294,Roland_5742,65
7295,ohne_Asterisk,24
7296,moll_marcus,341
7297,kleinesobe,1116
7298,tomi_engel,167
7299,LongoFL,4180
7300,StefanLobas,468
7301,B_Mildebrath,154
7302,Free10409501,0
7303,JJWesterhof,386
7304,Aspinea,33
7305,DieKadse,426
7306,drheaddamage,1095
7307,jmi,2023
7308,pjk13081960,256
7309,Fraunhofer_IEG,369
7310,JoergM,702
7311,Sazicu,41
7312,Lamminger,706
7313,Sunbeam_GmbH,230
7314,Berryvarian,1162
7315,bridgingIT,698
7316,AnanasACE,56
7317,decider148,787
7318,nahmobilitat,1277
7319,wartemalchris,205
7320,DTeslacrew,18
7321,BMWK_Econ,3089
7322,ABZ_News,1850
7323,gruene_fraktion,617
7324,sebastian_cbs,45
7325,grueneMahlsdorf,202
7326,StBurgmaier,996
7327,patrickhanft,721
7328,jospang,3540
7329,lovelyropes,21401
7330,lencvi,30
7331,dlbch2,34
7332,kili11,33
7333,cemilerdoganca1,249
7334,UBeier,8
7335,Spotfolio_News,1154
7336,shicu15,336
7337,Recht_Energisch,2049
7338,maloarlt,122
7339,Captain_Chaos20,337
7340,Karangtateng,640
7341,TRichte82727225,35
7342,RainerMassmann,41
7343,twybn,171
7344,SoFunktioniert,478
7345,AdeptVeritatis,156
7346,alpe1949,56
7347,rene_2_tech,268
7348,crismancich,1231
7349,HeitmannStephan,490
7350,netzprolet,52
7351,Lodyman2,6
7352,Tom_coal,568
7353,stoile0711,523
7354,titusluca,865
7355,Marco87481005,44
7356,netfeder,310
7357,schnudelrudi,79
7358,DavidLeckebusch,10
7359,FAZ_Auto,10293
7360,GZ_AKTUELL,3129
7361,andi68dd,347
7362,Dirk50990343,431
7363,tastenzeux,604
7364,RaGl,789
7365,SatcadirAaron,224
7366,DavidNeuner,731
7367,Ceetok,379
7368,carmi_calderon,105
7369,hvhasel,211
7370,Rikibu79,18
7371,et_al_,593
7372,nobilor,1579
7373,mobilitylogisti,981
7374,stefan_60596,557
7375,derwille,1690
7376,Moneycab,3862
7377,UlliNissen,5337
7378,HanseWerk,985
7379,s04paps,334
7380,nicolas_ott,126
7381,WiederWillig,280
7382,georg2012land,727
7383,Taurec42,150
7384,mangesnet,297
7385,Scheumann_,472
7386,ClimateJulius,19
7387,ThePunisherneu,1006
7388,dominikberlin,390
7389,tagblatt_ch,5263
7390,Nowawesa,215
7391,nordlichtaushu,2307
7392,1S3GR1M,626
7393,ryut054KuR4,295
7394,spotdrossel,699
7395,the_lost_center,7
7396,tessa_leusmann,86
7397,Pratschwitz,34
7398,hans_denkt,2830
7399,itbeobachter,778
7400,Titanium70RD,484
7401,unsereOEBB,40799
7402,jumkde,70
7403,DeEnergieportal,804
7404,WORTWERKSTATT,92
7405,JanBarkmann,816
7406,solarpapst,8218
7407,NerlichMichael,145
7408,repowernews,95
7409,Alexand04563306,1
7410,ReibyDE,363
7411,ButtnerThorsten,88
7412,Filip_268,22
7413,Eddie_1412,9733
7414,Hanseatengrau,3107
7415,aSmoogl,11136
7416,yvertier,478
7417,RainerRomer,129
7418,tipuraneo,73
7419,_Man_In_A_Suit_,355
7420,Cologne_Rock,210
7421,autohub_old,66
7422,meinautoblog,2029
7423,nutzhirn,642
7424,elektroautor,1398
7425,Fahrradsprache,394
7426,FreyrSiegfried,369
7427,babynder,430
7428,tuvcom_industry,2799
7429,ABSieber,2347
7430,Dat_Verdammnis,485
7431,BruceCarone,102
7432,INTILION,50
7433,AutoSprint_CH,1067
7434,gbremer,64
7435,EURONICS,8366
7436,Clemens_Rostock,1944
7437,biomed_nico,4306
7438,NK_MUC,27
7439,WernerRettberg,40
7440,_f34n0r_,11
7441,schnellladepark,342
7442,rsuthold,500
7443,fpientka,592
7444,Scheissdrauf__,1
7445,ForPassau,430
7446,AlenMijatovic,53
7447,SZ_Bayern,49562
7448,guido_kerkhoff,1369
7449,007Alex,13
7450,ThomasNovotny4,132
7451,best_benjamin,799
7452,goetz_girke,41
7453,rifter_,752
7454,VierlanderF,137
7455,julespigeon,6
7456,JazLee23029839,43
7457,JebMech,1
7458,CSiepler,267
7459,APschnurre,195
7460,MicThiele,1
7461,OriginalMatthes,63
7462,marcel_henrich,2016
7463,Touchme4youLe,2046
7464,Tweetlybee,112
7465,JensAschka,1970
7466,JoernDoering,561
7467,RecordGuyBln,1627
7468,mariuszkogut,208
7469,freiheitsfreund,2259
7470,dipl_li,65
7471,FerdiWii,192
7472,Jens_Lindner_,1186
7473,herold_gunter,21
7474,mksgraz,1215
7475,sweekie81,233
7476,StadtwerkeKN,2308
7477,ulbrich_tobias,89
7478,miteinemf,563
7479,OTZonline,7870
7480,HannesPreishub,509
7481,FlauschTaxi,54
7482,Sanara_brooks,252
7483,InRadler,481
7484,swen_mit_w,95
7485,peroberlin,48
7486,guidogoeldenitz,433
7487,Sven_He,35
7488,marcelptak1,8
7489,pvanilla,115
7490,martinsorge_de,68
7491,berlars,362
7492,jagow_von,19
7493,officialMCSYT,81
7494,haifischsee,96
7495,dasalteding,88
7496,echobit,19071
7497,DBloghaus,129
7498,BonkersConquers,127
7499,Sebastian_hurra,815
7500,Niklas974,223
7501,ubermarkus,301
7502,allelectric_de,147
7503,LiberalMaxim,1510
7504,BiggieMike01,16
7505,mistakrass,922
7506,T17US,262
7507,confuzd_,1275
7508,stecspress,122
7509,laschingerm,93
7510,RETROtastisch,886
7511,r_pol3105,11
7512,_caipirinja,105
7513,Spiculum5,65
7514,Kevpow92,47
7515,Juerg_Grossen,10557
7516,tretgo,8
7517,LudegoEV,339
7518,Stufu,1764
7519,GamerGB1988,25
7520,chrishelbig,482
7521,MathisBoente,427
7522,SebastianCSU,300
7523,DusterZappen,163
7524,kaktus2052,8
7525,DerWirkungsgrad,571
7526,magnarHir,11
7527,Tobi_K80,205
7528,JohnDoeGermany,98
7529,hypcraft,109
7530,pjakobs,1909
7531,ImvtKit,296
7532,Neromar_,122
7533,mikeone4uneu,188
7534,TheThinkTankOn1,262
7535,Jens_Niklaus,302
7536,EinsRakete,414
7537,emilunski,39
7538,MiManske,3456
7539,wifi_freak,771
7540,zettberlin,671
7541,5inchesdanger,125
7542,Fiftyna,70
7543,rnkpplr,118
7544,UweSpiekermann,72
7545,Jonersengs,161
7546,TwixScherer,2227
7547,Rainbow241212,25
7548,Eco2Energy,61
7549,Fehrpics,97
7550,gordian_vzzz,1209
7551,JanisBrinkmann,4
7552,lueftikusder1,120
7553,tehabe,800
7554,kinte51,195
7555,Arschlumpf,974
7556,johannsenbjoern,82
7557,Nordkommission,1286
7558,ivalue,12
7559,Lurmoral,28
7560,Hans__A__,27
7561,ghc_gmbh,58
7562,OstholtRalf,166
7563,ForchheimEka,3438
7564,Felx88025548,14
7565,Webaschtl,1
7566,Peter_och,17
7567,thomsundvolker,1064
7568,tobleval,47
7569,BaBerlinTK,3107
7570,bi_wirtschaft,235
7571,CIRRANTiC,291
7572,grefl75,447
7573,MariusHasenheit,2599
7574,sagichdir_net,79
7575,TrendJam_City,53
7576,markoATwork,219
7577,KrusekopfD,232
7578,_Bluumi_,103
7579,__nih23,3
7580,DieHausherrin,3411
7581,sailor_dude,2319
7582,Landgesellschft,489
7583,orbit00,85
7584,ArminKomenda,71
7585,Archophob1,105
7586,lisahenhofer,708
7587,RaiX,404
7588,Hurrdidurrty,938
7589,matt756,11
7590,GreenPlanet_nrg,2767
7591,ganz_hamburg,982
7592,lanf2012,3
7593,SaschaUlbrich,2346
7594,richx,25
7595,Die_Harke,1249
7596,WSuthe,53
7597,REVOLUTION_E_de,225
7598,3811015,2405
7599,KreisCoesfeld,1092
7600,greener_grid,23
7601,anlomedad,1180
7602,stirz,1168
7603,wyschilgod2019,67
7604,gwe_lang,143
7605,zukunftinvest,17
7606,Land_der_Ideen,4796
7607,KartoffelPlanet,230
7608,ReinhardPaul4,41
7609,raserrocket,13
7610,PagooMUC,7
7611,friederike182,145
7612,schmidt_fhh,37
7613,kirchnerchris,5397
7614,lothar_rausch,0
7615,RIVEMaroc,437
7616,TechPreacher,2322
7617,EL_Prinzipal,1898
7618,DennisEckmeier,3283
7619,cem_oezdemir,345900
7620,shifthappends,113
7621,WulfSchlachter,96
7622,smiddi,193
7623,drewnicki,518
7624,Klaus_Phil,1936
7625,SpoonTabby,4774
7626,UweZn,18
7627,HMitterwald,145
7628,linnair,409
7629,Servicum1,13
7630,OntarioGermany,614
7631,FhmLynx,574
7632,chillychamp,16
7633,2008_jens,158
7634,ThomasNowakEU,3630
7635,AstroMatze,33
7636,0711_TomED,87
7637,PikBubePro,9
7638,auchmaneinsagen,114
7639,Linus7878,15
7640,ykfactz,528
7641,ballungsalex,288
7642,Potentus1,8
7643,FKTVTwipsy,521
7644,Nightwulf69,101
7645,sundaysattwelve,316
7646,ATrumpfheller,11
7647,96michi,124
7648,Grisu1805,732
7649,HefterRob,18
7650,Inge19672,7
7651,efreunde,911
7652,heartcrazed,823
7653,xeniCds,885
7654,renatomitra,3873
7655,KreuzigerJonas,6
7656,retiredwarrior5,173
7657,ERGOGroup,18764
7658,treptauer,412
7659,scy,3130
7660,werner_oesch,166
7661,proMietrecht,1584
7662,IAM_MThomas,122
7663,maxbello1000,14
7664,zfescht,703
7665,MartinFrommer,132
7666,metagovi,1220
7667,MatthiasVogt75,36
7668,DC4DD,1807
7669,IceAlien22,1
7670,EslarnerZeitung,479
7671,wesche_thomas,64
7672,stefanspielbau2,143
7673,Miramax_,152
7674,Filme_Online,500
7675,claus_hammer,525
7676,Paufi93,684
7677,SchelianHP,781
7678,Trailboss14,6
7679,mirski_de,10
7680,MartinZenker,479
7681,19CMR82,287
7682,Energieverband,251
7683,emmaCOSTArgemi,29
7684,egn12345,43
7685,LiangPupu,223
7686,PeterLoeck,226
7687,Partyt0m,76
7688,KHofsttter,2844
7689,LibeRealTech,0
7690,BerndH11,26
7691,FCAGermanyPR,318
7692,meinke_joshua,70
7693,kaggnadsis,114
7694,PriestOfLove2,199
7695,artdefects,258
7696,deniz_koekden,849
7697,sympacharge,7
7698,99ellx,7
7699,Verkehrsbeobac1,230
7700,SHOTUS2,108
7701,DirkBergner,516
7702,sustainergy_de,3
7703,Innoline,661
7704,OneAlex_,52
7705,PanPagan,3027
7706,Brausepaul77,7
7707,ReichtigerM,15
7708,HoskyOShayoz,130
7709,AMainung,113
7710,DodsDeutschland,287
7711,UKinGermany,14354
7712,gruppe5,501
7713,Martin_Weber21,24
7714,kfz_betrieb,2677
7715,itz_kaso,46
7716,_solarpapst,710
7717,stephiewunder,1240
7718,TypischBoese,420
7719,jan_ulland,524
7720,van_Koch,326
7721,RolfMeissler,1397
7722,blubberfee,20
7723,kuzuud,5
7724,WagnerSolms1971,385
7725,MainovaAG,5352
7726,Bloetzinn,95
7727,detlef_hoepfner,82
7728,BraunCatrin,770
7729,rakete327,241
7730,gbrueckmann,732
7731,KoserPatrick,731
7732,herrenloserHund,717
7733,CH_EnBW,90
7734,KuroObi4,109
7735,IngeVonFischer,4
7736,nornenauge,13822
7737,christoffe01,45
7738,OKehrl,2254
7739,JustOnInvoicing,284
7740,bauerkirch,233
7741,ThoreRehbach,960
7742,honze_net,709
7743,horvathpartners,1067
7744,RemusLazar,165
7745,O_Arnhold,260
7746,mz_archiv,626
7747,not_traffic,52
7748,HerrTaschenbier,59
7749,barking_beagle,189
7750,fischerschille1,128
7751,telmiger,785
7752,LonelyTeddybaer,26
7753,pascal_link,32
7754,_pacific_labs_,178
7755,pebelsberger,933
7756,F_I_Briest,9010
7757,Werkstatt,1540
7758,Jabba14624080,14
7759,ladenetz,244
7760,SlowlyWild,202
7761,ThinkDi63050634,2
7762,D1RKJVNG3N,116
7763,DerVerfahrenst1,83
7764,MertensFranki,255
7765,MarcVolquardsen,124
7766,friederichgabr1,7
7767,Feltan3,196
7768,HerrPrysselius,351
7769,moritzbailly,
7770,kuenzler,4483
7771,Kramerama2,20
7772,T_Jacksonson,556
7773,KonstantinWlfle,2
7774,msRuttmann,32
7775,Ev4Rent,20
7776,fairkehr,2954
7777,Archiv_Wingl,12498
7778,RadwegH,4982
7779,sseewolf,172
7780,d4s_dalek,134
7781,Klartext_NE,1446
7782,AfDimBundestag,65260
7783,CSU_AKE,1052
7784,max_hgs,33
7785,mitStrom,65
7786,MUC_Neko,122
7787,Chris_Bachmann,154
7788,KanyelBerg,185
7789,Dan13619747,67
7790,tomdrinkuth,112
7791,Osterstrasse37,310
7792,swisstopo,5201
7793,AustrianOne,770
7794,Ch1990ris,288
7795,koelnnews,12202
7796,m_mueske,978
7797,kopf_tom,35
7798,fuchsbuerste,1801
7799,OliverSKBerlin,10469
7800,radiologe2,611
7801,wahlborn,3363
7802,cyyu09103949,5
7803,rauscherMRI,754
7804,HolgerWaldenber,3614
7805,haraldo1960,776
7806,ralf_roman,791
7807,R52Shru,141
7808,VoltBW,1004
7809,Nick_M06,107
7810,maxim8980,301
7811,BrucknerHartwin,300
7812,df6ih,526
7813,gehwissenlos,131
7814,SteffiWeidtkamp,263
7815,Henrik63347745,227
7816,ThorstenHild,902
7817,RalfLz,11
7818,JoeyVinc,42
7819,westaflex,5890
7820,sven_francisco,38
7821,Cehter,147
7822,jaykay80686,10184
7823,merz_andreas,242
7824,OliverGeith,15
7825,SteffenDeBrand,136
7826,joenohs,304
7827,Ro_the_man_69,6
7828,JohnJohnny161,503
7829,linuxnet_ch,69
7830,Bergamesch,26
7831,metzger_bernd,438
7832,viktor_noll,20
7833,bubbleg29701380,36
7834,ksnaut,10
7835,Tokarion1,8
7836,ProfDrElek,50
7837,c0r3nn,133
7838,alex030mobil,69
7839,cjcronenberg,614
7840,FrauKronberg,151
7841,AlexWdtt,20
7842,hnfpb,1813
7843,JayPiDabbljuh,2
7844,JustPuzzleLive,103
7845,MattMala,34
7846,598my,20
7847,MickyRust,850
7848,AndiFelsl,100
7849,voigaas,649
7850,CSF_Lakunabi,205
7851,zwuggele,644
7852,WhileWeAreAtIt,24
7853,xKayoVN,11
7854,Jesper56542258,4
7855,SuperFLoh,38
7856,Alois_Scheissle,27
7857,omfritz,1090
7858,csu_bt,17884
7859,SimoneNieke,403
7860,SpaethStefan,174
7861,DerTolerator,27
7862,TKReichert,27
7863,RemmyRemscheid,10
7864,SchuldaB,18
7865,bmueller123,30
7866,KearneyDACH,2560
7867,bekotzte,8
7868,HolzelMarco,121
7869,zeisbaerger,4292
7870,NOX34392583,0
7871,Stefan_Losch,121
7872,FStrompen,740
7873,Kuesten_Trulla,223
7874,franke_media,25224
7875,staedtetag,7862
7876,VeraBrenzel,147
7877,HrtlLrs,194
7878,GeorgeH1791,945
7879,MeinhardSauer,38
7880,SirComment,3
7881,No_19_74,205
7882,Kicaj3,414
7883,SabineCrook2,2740
7884,DLF,289464
7885,WDRaktuell,480657
7886,Simineon,4
7887,_mefendi,453
7888,Weezeroo,12
7889,MadScientist_CH,550
7890,MittePiraten,596
7891,johannesvogel,41661
7892,brainunfltrd,74
7893,berlincityblues,1323
7894,saschwelt,1319
7895,tzaup12,44
7896,EbnerManfred,32
7897,Dr_Brausefrosch,124
7898,BERLINER_KURIER,45113
7899,maik_simPSon,28
7900,nuclearfog,114
7901,GuenterEich5,546
7902,RSchottl,651
7903,mrtoto,1658
7904,Elektrisierend,1569
7905,DigitalDynasty4,50
7906,TransINFOGerma1,413
7907,SchokoInvestor,43
7908,SilkeLutz,917
7909,HellmannTim,274
7910,Meyblaubaer,55
7911,tweet_earthling,19
7912,Viessmann,7344
7913,real4you_,12
7914,Andreas50418741,17
7915,badenovaAG,709
7916,VorwegFahren,255
7917,JoergFau,36
7918,Robby68142735,886
7919,wacek_de,71
7920,DSLV_Berlin,664
7921,KLinierung,2223
7922,andre_mundo,847
7923,testots_eron,7
7924,LeineberglandTV,10
7925,MFabricius,3428
7926,pp_soziales,6249
7927,SHopemaster,1229
7928,SebastianSiol,1040
7929,_LeMoog_,331
7930,STADTWERKAMSEE,752
7931,verockt,215
7932,manuel_balzer,1007
7933,FewoBoerner,33
7934,krohlas,1232
7935,laufmaschine,654
7936,regewe1,24
7937,wuelfele,14
7938,cptn_chaos,180
7939,FeryaGulcan,59
7940,mpk1962_p,79
7941,RaveKlaus,515
7942,jhs,138
7943,Jakob_S87,221
7944,CSR_ticker,4514
7945,FabioLeone94,2554
7946,energieexperten,7994
7947,MatzkiH,960
7948,Themrrroc,1133
7949,elektrofahrer,21
7950,felllena,56
7951,JohnPersch,53
7952,I_am_Yazzi,2670
7953,PhilTheVillager,205
7954,___n2k1,202
7955,my21la,159
7956,Kai_Whittaker,6122
7957,TruckerIn,76
7958,prokdusgesund,224
7959,Industry_live,704
7960,Marzischewski,855
7961,AfD_Support,8816
7962,audiumcp,780
7963,AndreasEschbach,5398
7964,A_Falkowski,952
7965,fxdx,1034
7966,wgt809,112
7967,MonikaHerrmann1,13953
7968,meierhoff,1182
7969,gruniversal,98
7970,mwsend,161
7971,Oliver_Krischer,21900
7972,Groote,9079
7973,panemetc62,1866
7974,Notara666,7
7975,rotefahnenews,4170
7976,DetlefStoldt,87
7977,siedenbiedel,956
7978,PolitwoopsDE,891
7979,calenberger_,112
7980,StefanSK,17
7981,eugen707,33
7982,ewz_energie,2371
7983,BdKEP,1156
7984,blablog,315
7985,thoughtcatcher,299
7986,DBcgn,9
7987,arepty,3840
7988,einsteinffm,113
7989,ffriendbln,415
7990,pstaehler,980
7991,SacStahl,48
7992,dani_queues,550
7993,de_DrOwnz,72
7994,NrwSchrott,589
7995,Robotron_DD,340
7996,HeiniHummel,68
7997,FalkoMohrs,2607
7998,AdrianFreidank,241
7999,thur_ag,23
8000,ReichertCarsten,38
8001,AdrianDiederich,20
8002,LINDEROLTEN,83
8003,JensRoennburg,211
8004,WES_pottaus,19
8005,freifallspoile1,147
8006,whitehorus,177
8007,Frau_Mensch,965
8008,xpcone,156
8009,teslanacodzien,10
8010,PPMMal,904
8011,oiestupide,16
8012,Borderstep_org,889
8013,FutureWF,377
8014,photono7,16
8015,NLnachrichten,1275
8016,rainerfernfahr1,268
8017,djake1975,132
8018,torstengrieger,305
8019,Olikra,91
8020,devotedly9,59
8021,OSM_HAM_XFW,12
8022,niesnerkg,439
8023,DeinKater,4
8024,T_Moosmayer,17
8025,ZHelvetico,39
8026,naja_xaoticca,1681
8027,Michael_Kunz,4467
8028,Joe_SeilAir,11
8029,ronin_sam,1753
8030,MirskiJan,2
8031,DataProteKKtor,373
8032,streamGREEN1,30
8033,DrkHrtmnn,1054
8034,EnergieagenturM,221
8035,CMS_DEU,2392
8036,JostAusSoest,353
8037,HausmannReport,226
8038,Politica_Econom,638
8039,xnovaq,14
8040,asknbid,3652
8041,SaschaKoeppe,223
8042,TaekeT,177
8043,MTHei,1509
8044,Sven17644895,41
8045,TobiasWatzl,191
8046,NZZaS,33677
8047,sonjariedemann,471
8048,suter_gabriela,2916
8049,Anemalon19,4399
8050,bienenmann,548
8051,Korbanbeter,710
8052,berndlinke,14
8053,gerhard_speck,13
8054,tobias_digital,76
8055,prosystemsgmbh,9
8056,D3419A68,37
8057,datawrangler2,765
8058,VK_EnBW,251
8059,Verkehrswender,378
8060,climateactor,646
8061,MockPeter,1794
8062,TermReal,214
8063,MOQOMobility,671
8064,PeterMallm,13
8065,KinzigNews,552
8066,SoftwareBoring,19
8067,AlexSchmelting,16
8068,vzbayern,2412
8069,ParmenidesvonE,235
8070,22003_bhler,94
8071,MobilityMagDE,1508
8072,Axel_UScale,21
8073,ChristaHoelter2,111
8074,osis1980,842
8075,helsoeste,824
8076,renegade_net,353
8077,illwerkevkw,326
8078,KunzlerManuel,44
8079,EKZenergie,817
8080,nstankus,56
8081,DerGrueneEnno,145
8082,bayerth,75
8083,OedpThueringen,1038
8084,chorherr,22226
8085,benedikt_hahn,36
8086,Emscherblog,160
8087,Dr_Demokratie,142
8088,Chucca7,11
8089,HamburgEnergie,499
8090,mondphasenspiel,658
8091,michaeljanich,180
8092,MichaChrist,792
8093,NWhosum,221
8094,SP_Banking,3842
8095,Aelv12,8
8096,ClMachate,36
8097,author_maren,1402
8098,bernivd,139
8099,OSevangelist,413
8100,ascherbaum,1213
8101,mediavisioner,72
8102,SchottJuergen,15
8103,hochhaltinger,20
8104,Taraliest,617
8105,sven_lierzer,211
8106,DasMussWeg,1013
8107,schpaik,23
8108,juergengunz,9
8109,der_bruehl,390
8110,susanne_collin,585
8111,ClumsyBloom,50
8112,karstenjung6,109
8113,klatsch_tratsch,5175
8114,kumasasa_,158
8115,romerobaseclass,142
8116,2flea,13
8117,tobwin81,3
8118,Kosmopeep,168
8119,MichaSennholz,
8120,ASFINAG,2910
8121,sfeuster,889
8122,FechnerCarl,231
8123,gfhdh554nnn,32
8124,rannilein,2684
8125,KlarnameS,498
8126,AAlltag,183
8127,darius_nau,34
8128,JurgenMuhlberg,46
8129,SBMoon15,75
8130,Danielholzwerkt,606
8131,Thomas8998,827
8132,Klima_Mahner,2444
8133,BernardyTh,159
8134,HabanoStreich,56
8135,GreyHairNewbie,80
8136,Recher,512
8137,okaerger,3
8138,docjuhnk,969
8139,DaBistDuPlatter,1078
8140,MailatMarius,671
8141,leckermojito,139
8142,firmenwagennews,56
8143,FilipposKourt,3071
8144,thettenhausen,57
8145,GrueneRatBochum,644
8146,Roadmap2050_AT,1255
8147,FroileinPi,4256
8148,tom1177,15
8149,strokekidmom,5
8150,plexi32,16
8151,user_review,1
8152,AutoBloggerei,1395
8153,carclicker,689
8154,platatoe,565
8155,LEXEGESE,3101
8156,SKC_Kanzlei,2
8157,id3marathon,145
8158,virtualmono,362
8159,Dia_dhuit,1041
8160,Kurkamp,559
8161,Surat420968391,15
8162,ArunDasgupta3,279
8163,RubenKelevra,687
8164,Indieroy2000,52
8165,SoerenStobbe,19
8166,xiout,88
8167,nurLeo83,60
8168,therion_5,3
8169,schoenetoene_at,11
8170,micgeb,43
8171,buzzingDANZEI,1739
8172,alex2sich,43
8173,Daerphen,11
8174,Schuste71889447,29
8175,JCBrandtPhD,1492
8176,jo_marathon,49
8177,thno2009,2
8178,AskProjectForum,58
8179,DieEnergie,141
8180,BMW_AT,18150
8181,DieNarrenkappe,42
8182,abgehxben,210
8183,gerritvanaaken,5340
8184,FTNachrichten,21
8185,spfeiffr,1319
8186,webetho,323
8187,M_U_Pohl,522
8188,EAutoLive,1677
8189,octribin,48
8190,DirkIngoSchmidt,218
8191,FaMa_Oerliy,41
8192,tsystemsde,8448
8193,Aroro2,34
8194,DerMerx,1790
8195,Mifloxie,51
8196,markensysteme,2074
8197,Nisle,18
8198,spe_zi,81
8199,Dan_G_97,31
8200,Metropolregion_,364
8201,marcuscjhart,121
8202,labomat,128
8203,langlais_e,233
8204,patentlyGerman,915
8205,HreRudolf,125
8206,sonnerja,695
8207,thezepter,30
8208,jamsession4444,2411
8209,handgratinger,165
8210,PeterPanDer1te,7
8211,AndreasKlamm,756
8212,alaninberlin,150
8213,RauschenImWalde,94
8214,loup_an,672
8215,daeschle,4643
8216,Sti512107,51
8217,GunnarLi,294
8218,moethe_hb,654
8219,sbg_in_europe,93
8220,Greendividuell,442
8221,herr_foertsch,5496
8222,Thorsten_H2,1505
8223,SvenKlausnitzer,25
8224,Bender_Germany,137
8225,stadtzuerich,14823
8226,mike_bock,896
8227,Beat_mittag,59
8228,log0ff,81
8229,markus_leist,52
8230,RadioZwickau,2196
8231,lammy_ka,924
8232,Chris_Hoeland,1232
8233,StadtLeipzig,84495
8234,ibueee,19
8235,derdanym,230
8236,WolfgangHerle,340
8237,adfc_ffm,2932
8238,Fredomatikus,1716
8239,Toti_S63,432
8240,landsalat,381
8241,caris_simi,43
