,video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id,valid
96,JfZdQiCt4Io,"Feedback zu ME ENERGY, Kommentare & Mobiler Adventskalender",2020-12-13T19:25:44Z,UCaCaZ-vKtnMG2_FKmEePChQ,2207,203.0,25,0,0,comment threshold
97,jdwBf5XXckA,BYD Aktie - Ernsthafte Konkurrenz für Tesla?,2020-12-13T13:00:12Z,UCaGbhILmFqLDXj7mRDvDVtQ,11667,470.0,59,0,0,Topic
98,o1X0ZLPVSwY,"#ENF136 Uber beendet RoboTaxis, Solid State Durchbruch?, Aptera mit 1600km Reichweite, EV News, uvm.",2020-12-13T11:16:23Z,UCAhqXf93x97k2VB1OH_8Spw,919,127.0,29,0,0,comment threshold
99,TftMklS4rJU,"Elektromobilität, autonomes Fahren und mobile Robotik | THD - Technische Hochschule Deggendorf",2020-12-14T07:09:19Z,UCc2nRFYXdXbWsCUvnqTr-Zw,259,3.0,1,0,0,comment threshold
100,aBKwSYtEHjs,"Citroen e-C4 350KM Reichweite, Preis von 24000€ nach Prämie Tagesthema Elektromobilität Nr.227",2020-12-14T16:00:00Z,UCHuXYLIv70fPKK9c60TwLQw,1079,26.0,5,0,0,comment threshold
101,Med-G0--L9M,2022 Nissan Ariya Sitzprobe Ersteindruck Leistung Ladezeiten Innenraum Electric Drive,2020-12-14T18:46:24Z,UCxmohYAjhc2qD5pYIOwQ3bA,5404,154.0,6,0,0,comment threshold
102,DS_SBdr0-x0,CityQ - Die Freiheit sich zu bewegen,2020-12-14T10:40:54Z,UC0mwSH1j6W6hnnQ_psIfotA,9472,142.0,8,0,0,comment threshold
103,_GCCLpF-c7U,LS19 Holzer Map #168 - Elektromobilität,2020-12-14T11:00:06Z,UC1l7ozA6H0DZACPYCszmU0Q,1387,128.0,14,0,0,comment threshold
104,I1hT7Ku8yHw,"Milliardenhohe CO2-Strafzahlungen 2020 - Tesla rettet Ferrari, Maserati & Co. 😱",2020-12-14T16:24:11Z,UCDDj2GWklzZ09X7R9OtsX3Q,4077,298.0,64,0,0,Topic
105,lI1ZLSYkZas,"Vier gewinnt! Schlägt der Audi e-tron 50 quattro den Audi Q7 45TDI?? Preise, Förderung, Verbrauch!",2020-12-14T01:11:36Z,UCH0_5UeOyvhmvbxTJg9Jdww,2021,29.0,2,0,0,comment threshold
